scorer,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145
bodyparts,snout tip,snout tip,snout tip,centre front,centre front,centre front,centre centre,centre centre,centre centre,centre back,centre back,centre back,anogenital region,anogenital region,anogenital region,base-of-tail,base-of-tail,base-of-tail,mid-tail,mid-tail,mid-tail,left ear,left ear,left ear,right ear,right ear,right ear,left front paw,left front paw,left front paw,right front paw,right front paw,right front paw,left back paw,left back paw,left back paw,left back knee,left back knee,left back knee,right back paw,right back paw,right back paw,right back knee,right back knee,right back knee
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,998.3613,619.6985,0.7446289,929.3164,557.21875,0.46557617,892.9917,451.5188,0.51220703,885.5117,360.20312,0.64404297,874.1914,250.26172,0.74365234,876.07965,201.39453,0.7363281,868.8511,67.62915,0.4765625,394.00195,100.24219,0.045074463,994.2578,497.34766,0.12194824,935.1582,619.35156,0.6430664,934.6289,618.56445,0.47070312,726.2422,402.35938,0.64941406,762.98535,342.9121,0.8642578,981.1797,391.70117,0.69189453,969.1211,367.82812,0.4621582
1,1014.0664,619.7136,0.6870117,945.16406,564.83887,0.35668945,896.0508,460.39722,0.6616211,885.5117,360.20312,0.60839844,874.1914,250.35547,0.9628906,876.07965,202.9873,0.78027344,873.2715,68.49902,0.45336914,396.2047,100.28516,0.060333252,1012.7578,509.05078,0.2705078,954.14844,625.9785,0.43847656,953.1035,618.56445,0.29223633,726.2422,402.35938,0.7368164,765.6875,342.9121,0.8730469,981.1797,465.7578,0.8071289,982.7363,367.82812,0.6850586
2,1021.0078,635.03564,0.5131836,962.7344,588.90234,0.23095703,897.375,461.1494,0.6147461,885.5117,360.9961,0.36083984,874.1914,253.63086,0.9790039,876.07965,207.76562,0.82958984,873.2715,69.20508,0.40039062,1027.583,500.09375,0.13354492,1029.0381,521.0469,0.6533203,954.14844,649.66797,0.4724121,953.1035,626.30664,0.32543945,737.9375,402.35938,0.48046875,765.6875,342.9121,0.39697266,1006.6719,465.7578,0.5410156,982.7363,367.82812,0.6152344
3,1021.0078,648.416,0.3010254,962.7344,588.90234,0.18835449,897.375,462.2539,0.39282227,841.4551,368.32812,0.14526367,863.1211,255.46484,0.87353516,873.1074,210.46777,0.83691406,873.2715,75.68628,0.47607422,1028.98,504.72656,0.21313477,1030.2676,521.0469,0.6035156,954.14844,656.375,0.46801758,953.1035,641.75586,0.30151367,737.9375,408.04688,0.49169922,762.98535,379.1328,0.8647461,1006.6719,465.7578,0.3737793,982.7363,329.22656,0.31298828
4,1021.0078,659.45703,0.25732422,962.7344,588.90234,0.17663574,896.0508,463.15625,0.4025879,840.78906,372.5542,0.15393066,850.04004,259.28662,0.80859375,863.7969,214.7168,0.9140625,871.6406,75.87097,0.4633789,1028.98,518.5469,0.29418945,1030.2676,521.0469,0.6557617,948.68896,656.375,0.57470703,947.56274,656.0293,0.3786621,726.2422,408.04688,0.29638672,762.98535,379.1328,0.42407227,923.29443,477.8877,0.5595703,973.22754,329.22656,0.32592773
5,999.33984,674.51074,0.74902344,935.55664,599.6211,0.2998047,888.3164,475.62134,0.46826172,840.0469,360.9961,0.17321777,840.2969,263.68945,0.78564453,858.73926,219.43506,0.88183594,869.63477,85.22949,0.5517578,1028.98,531.1172,0.23095703,1030.2676,533.5762,0.78466797,901.4209,657.64844,0.58691406,899.98035,657.6719,0.34814453,737.9375,428.02362,0.20385742,759.8242,326.6289,0.76171875,857.16797,489.85156,0.35351562,941.0156,329.22656,0.65771484
6,972.7002,684.4763,0.6894531,931.77625,599.9531,0.30395508,882.8496,481.28906,0.17541504,840.0469,383.4668,0.27026367,839.61523,271.57422,0.7763672,857.83203,224.09766,0.85546875,867.89825,87.03125,0.5410156,1020.89844,541.1504,0.08093262,1020.8926,543.66016,0.88378906,893.7344,660.9678,0.40893555,893.5947,657.6719,0.30639648,737.9375,428.02362,0.39697266,753.6504,347.924,0.14782715,857.16797,477.8877,0.6201172,892.84717,421.56055,0.7558594
7,966.50586,688.7617,0.7290039,915.0137,599.9531,0.14086914,870.55273,498.79297,0.10430908,815.18164,385.42188,0.1081543,832.2617,274.1211,0.89453125,850.7295,229.09375,0.9111328,863.68945,99.0083,0.50927734,991.0,541.1504,0.1977539,1006.6094,546.19336,0.6074219,878.96875,660.9678,0.6298828,890.1094,657.6719,0.27539062,699.8203,477.8828,0.5961914,718.0547,420.10663,0.61865234,843.9844,489.73828,0.27856445,892.84717,421.56055,0.40966797
