scorer,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145
bodyparts,snout tip,snout tip,snout tip,centre front,centre front,centre front,centre centre,centre centre,centre centre,centre back,centre back,centre back,anogenital region,anogenital region,anogenital region,base-of-tail,base-of-tail,base-of-tail,mid-tail,mid-tail,mid-tail,left ear,left ear,left ear,right ear,right ear,right ear,left front paw,left front paw,left front paw,right front paw,right front paw,right front paw,left back paw,left back paw,left back paw,left back knee,left back knee,left back knee,right back paw,right back paw,right back paw,right back knee,right back knee,right back knee
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,918.3613,799.82227,1.0,993.1953,712.03125,0.36743164,1022.4297,656.78906,0.41552734,1000.9414,597.6953,0.6123047,978.1914,517.0166,0.9003906,972.2008,478.72852,0.9135742,980.98193,340.875,0.4909668,701.7197,125.1875,0.025177002,1061.9404,645.8594,0.020553589,966.625,670.0488,0.42236328,1001.64453,727.25,0.7348633,942.4492,629.78125,0.5419922,954.8076,611.33594,0.85498047,1134.2168,653.1963,0.9321289,1095.7891,621.70703,0.8564453
1,941.31055,803.97,0.9892578,995.7617,717.4844,0.38330078,1027.4155,656.78906,0.39941406,1027.0942,600.959,0.7661133,1015.5254,517.1084,0.8803711,1008.5137,479.56445,0.8808594,1000.81055,353.7578,0.5151367,913.37695,684.27734,0.02557373,1110.3711,645.8594,0.04067993,980.51904,699.499,0.2541504,1014.3828,731.5183,0.7138672,953.70703,641.5586,0.8901367,977.02734,611.4922,0.99853516,1135.0039,689.98047,0.8520508,1108.7734,649.4297,0.6035156
2,959.2285,803.97,0.89746094,1009.83594,723.4844,0.54589844,1030.9102,656.78906,0.46948242,1041.8125,603.3862,0.62841797,1047.3008,519.7754,0.93359375,1027.6453,484.38013,0.8901367,1008.6035,354.8379,0.5488281,916.87646,684.27734,0.9692383,1110.3711,761.25977,0.088012695,1026.0898,726.9863,0.37231445,1025.9883,759.78516,0.76953125,958.85547,672.8262,0.3100586,981.74316,640.6367,0.57421875,1135.0488,689.98047,0.98583984,1118.9863,650.1338,0.80615234
3,959.2285,799.82227,1.0,1009.83594,717.4844,0.73046875,1030.9102,655.52734,0.5732422,1053.1211,604.6831,0.9291992,1048.668,524.8789,0.91259766,1035.1343,486.6836,0.8354492,1009.6582,358.99023,0.546875,916.87646,676.2373,0.8754883,1110.3711,749.1963,0.07165527,1026.0898,732.3225,0.56347656,1025.0059,759.78516,0.63183594,978.47656,664.1094,0.56591797,998.3926,629.4922,0.45947266,1135.0039,692.17114,0.97558594,1121.0312,650.80176,0.703125
4,976.14844,800.11914,0.9970703,1022.1328,712.25,0.56396484,1030.9102,650.5547,0.30981445,1059.5771,603.3862,0.6381836,1049.3633,527.8457,0.7680664,1035.459,490.99414,0.82470703,1014.09375,372.90527,0.55371094,924.54395,676.2373,1.0,919.93164,749.1963,0.27490234,1024.5332,751.4883,0.32470703,1014.4707,763.8164,0.6870117,1021.9375,652.4502,0.5385742,1031.8398,616.1758,0.7241211,1135.0039,701.13965,0.91064453,1121.0312,662.3672,0.6538086
5,984.83203,800.11914,0.83984375,1023.8789,712.25,0.38793945,919.7461,92.470215,0.21069336,1059.5771,603.3862,0.6166992,1056.0898,532.80615,1.0,1035.459,497.3828,0.87597656,1014.09375,374.1543,0.54589844,930.3418,676.2373,0.9140625,918.375,749.1963,0.2199707,1032.7402,751.4883,0.40600586,1025.0059,763.8164,0.7348633,1040.9941,664.1094,0.5078125,1056.3867,629.4922,0.56689453,1129.6914,700.6743,0.8383789,1121.0312,662.08984,0.61279297
6,985.6133,800.11914,0.8964844,1033.084,712.25,0.17248535,919.7461,92.470215,0.13208008,1064.8906,604.6831,0.30004883,1056.0898,543.8965,0.67089844,1035.459,501.80078,0.8227539,1009.6582,386.98047,0.5410156,930.3418,676.2373,0.7211914,918.375,750.791,0.2529297,1032.7402,751.4883,0.39086914,1034.5605,753.2656,0.37182617,1062.6719,672.8262,0.45288086,1078.1562,640.6367,0.5786133,1127.3281,701.13965,0.7446289,1117.9141,662.08984,0.47729492
7,1010.27637,843.458,0.8432617,1038.7734,712.25,0.06378174,918.7617,90.56641,0.16918945,1064.8906,604.6831,0.1116333,1056.0898,556.6372,0.65527344,1035.459,510.2539,0.77490234,1009.6582,388.261,0.54248047,933.02637,707.5322,0.7548828,919.93164,750.791,0.3334961,1093.5264,742.4414,0.4321289,1075.2598,741.10547,0.26293945,1075.9838,688.9668,0.09515381,1078.707,661.3242,0.21826172,1105.6172,704.30273,0.48120117,1108.4629,662.3672,0.578125
