scorer,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145
487,956.448,744.78125,0.8730469,998.68555,702.59375,0.23815918,1065.5234,564.09265,0.23205566,1097.4902,498.30273,0.67822266,1090.127,397.37207,0.70166016,1065.9844,369.1875,0.8129883,1043.1567,229.09473,0.55078125,951.53125,605.01465,0.7104492,887.3203,450.86035,0.33129883,1036.6758,752.16406,0.3564453,1022.2383,756.2217,0.46948242,1036.9102,573.66406,0.6821289,1052.1414,527.22656,0.73535156,1185.7734,580.9873,0.8696289,1171.457,526.7422,0.90771484
488,938.2666,725.1162,0.86279297,987.0332,690.1797,0.20324707,1060.0729,575.03906,0.3527832,1097.4902,498.30273,0.68603516,1093.2197,397.6416,0.7910156,1066.25,368.5547,0.8388672,1043.6538,229.09473,0.49780273,941.08887,601.28516,0.7626953,887.3203,450.86035,0.13232422,1028.2408,729.33594,0.44848633,1019.125,741.2295,0.44995117,1029.96,571.8512,0.765625,1045.4102,527.22656,0.8154297,1185.7734,579.16797,0.8779297,1176.623,526.6172,0.81152344
489,918.03125,725.1162,0.9033203,982.73047,690.1797,0.29125977,1065.125,575.08203,0.40966797,1097.4902,497.47656,0.8027344,1093.54,397.6416,0.8696289,1073.5801,366.67383,0.8432617,1046.8926,228.33057,0.55908203,921.1465,593.8672,0.88183594,635.8605,47.671875,0.13769531,1017.59375,729.33594,0.4567871,1001.7383,741.2295,0.47607422,1029.96,571.8512,0.8251953,1045.4102,527.22656,0.7553711,1185.7734,576.27734,0.79003906,1177.8164,526.6172,0.89404297
490,917.88184,725.1162,0.9946289,982.73047,678.87305,0.20996094,1065.125,575.08203,0.4724121,1100.2449,497.47656,0.8017578,1093.54,397.46777,0.90478516,1073.5801,365.8379,0.87646484,1046.8926,228.09113,0.54589844,913.166,593.8672,0.6611328,635.8605,47.671875,0.24560547,1017.59375,729.33594,0.5419922,1001.7383,741.2295,0.3449707,1014.3047,571.8512,0.93359375,1038.1465,527.22656,0.90234375,1186.7402,576.27734,0.89746094,1179.7737,526.7422,0.8979492
491,917.88184,742.8496,0.9355469,982.73047,677.9375,0.16235352,1062.7246,575.08203,0.2902832,1100.2449,494.58203,0.6850586,1093.54,397.06543,0.9794922,1073.5801,364.025,0.8857422,1046.8926,227.39355,0.5605469,913.166,610.8457,0.7519531,632.8262,47.671875,0.16345215,1017.59375,747.10547,0.6298828,1001.7383,741.9922,0.37695312,1006.59766,576.8496,0.94970703,1034.8535,529.4629,0.77490234,1186.7402,576.27734,0.70458984,1179.7737,526.7422,0.7832031
492,917.88184,772.77783,0.97021484,1004.5464,630.5586,0.19140625,1062.7246,567.2324,0.3857422,1100.2449,493.5869,0.84472656,1088.9141,396.28394,0.8691406,1068.7827,362.10742,0.8173828,1045.6191,226.38965,0.5366211,921.1465,628.171,0.65625,914.4512,571.7969,0.12866211,1045.7432,753.96484,0.56884766,1047.25,761.666,0.34204102,1005.1631,576.8496,0.9736328,1032.4297,532.3535,0.85546875,1185.6191,579.7388,0.8979492,1179.7737,526.92773,0.7890625
493,948.86914,795.59766,1.0,1018.96094,630.5586,0.12585449,1062.7246,567.2324,0.4284668,1084.4011,491.7124,0.8798828,1068.8931,395.90436,1.0,1052.2573,359.43555,0.8129883,1039.6465,221.10156,0.5498047,922.8887,653.5996,0.7138672,635.98425,44.118225,0.11578369,1056.959,753.96484,0.41748047,1058.873,761.666,0.48583984,973.25684,576.8496,1.0,998.84375,532.3535,0.85546875,1172.4414,580.1958,0.9135742,1176.7422,529.6094,0.74072266
494,964.73584,795.59766,0.9707031,1048.6133,630.5586,0.26367188,1062.2969,567.2324,0.3955078,1067.4688,490.50195,0.74902344,1061.5381,393.5586,0.890625,1051.6309,356.34204,0.8730469,1037.2461,214.3086,0.51904297,927.83984,656.5625,0.7890625,914.4512,630.1875,0.15710449,1073.9551,753.96484,0.7270508,1091.8115,761.666,0.41259766,947.4248,576.09766,0.8461914,975.1465,532.3535,0.9550781,1160.1758,611.31445,1.0,1133.5391,545.00586,0.5283203
495,974.9336,795.59766,0.87890625,1042.9082,657.35547,0.30688477,1045.5215,581.5205,0.58154297,1058.127,489.9922,0.7167969,1058.5244,391.86133,0.86035156,1050.9453,353.31836,0.88623047,1036.7031,211.8512,0.4777832,928.6836,656.5625,1.0,635.98425,42.90625,0.111450195,1073.9551,741.83984,0.66308594,1091.8115,716.30005,0.5541992,941.17676,575.84766,0.8305664,967.5703,534.10156,0.68359375,1148.9961,611.31445,0.81152344,1116.0142,549.81055,0.77197266
496,974.9336,794.30664,0.9194336,1049.2305,673.1406,0.63378906,1045.5215,582.50586,0.7060547,1052.956,489.76562,0.7446289,1046.2812,389.28906,0.8828125,1043.0864,348.90674,0.8979492,1037.2461,211.66064,0.5859375,936.0156,656.5625,0.7373047,635.98425,41.228516,0.2763672,1073.9551,719.7578,0.32348633,1091.8115,716.30005,0.39624023,931.9549,571.6997,0.8935547,960.95703,532.2798,0.76708984,1145.3125,611.31445,0.7236328,1113.2969,549.81055,0.75683594
497,974.9336,791.1035,0.83984375,1048.5312,673.1406,0.53808594,1045.5215,582.50586,0.67089844,1051.8363,489.76562,0.7133789,1040.2168,385.72266,0.86572266,1042.3389,348.35376,0.8652344,1037.2461,205.74902,0.5390625,942.68945,655.23047,0.46801758,635.98425,41.228516,0.09765625,1034.8281,717.7588,0.45874023,1088.1543,716.30005,0.3762207,925.9053,570.7207,0.76464844,953.625,529.34375,0.7866211,1142.2246,600.2969,0.77197266,1111.4883,549.81055,0.7993164
498,957.7031,775.8906,0.8520508,1048.5312,659.4121,0.83447266,1047.6562,581.5205,0.48266602,1051.8363,489.76562,0.70410156,1039.9453,385.71875,0.8823242,1042.3389,344.27148,0.8339844,1037.085,197.50879,0.49682617,943.1953,643.64453,0.55322266,935.6504,613.02344,0.099365234,1033.1602,693.7217,0.89501953,1059.4346,713.9746,0.67529297,918.33594,568.1289,0.86035156,949.0117,524.7378,0.7495117,1142.2246,599.79297,0.5830078,1111.4883,543.2363,0.8823242
499,940.45435,761.0176,0.9350586,1044.188,659.4121,0.8574219,1048.4375,579.31104,0.5541992,1051.8363,489.17188,0.6611328,1039.9453,382.74805,0.9658203,1042.3389,340.91113,0.8154297,1036.9937,196.21423,0.5258789,943.1953,624.7363,0.5595703,633.46094,38.035156,0.08062744,1026.4922,693.7217,0.5834961,1054.6035,713.9746,0.625,918.33594,565.0371,0.75634766,949.0117,519.22266,0.5292969,1142.3945,586.22266,0.6875,1114.2227,536.2285,0.9111328
500,922.36523,733.3672,0.98535156,1044.188,645.71875,0.84521484,1049.0039,566.1758,0.5239258,1052.7544,488.35352,0.6357422,1040.2168,381.91113,0.9296875,1042.8418,339.88568,0.83154297,1037.085,196.21423,0.60302734,943.1953,601.3281,0.6347656,632.22656,34.802734,0.089782715,1026.4922,674.9346,0.8964844,1051.7592,709.0303,0.7089844,918.33594,560.83594,0.83691406,949.0117,515.9038,0.6088867,1142.2246,581.4844,0.7626953,1114.2227,535.55664,0.8461914
501,898.2832,702.77344,0.94921875,1039.0586,632.5117,0.66748047,1049.0039,562.9404,0.5395508,1054.2617,484.89844,0.77197266,1042.5195,381.69434,0.99121094,1046.0566,339.88568,0.8105469,1037.085,196.21423,0.6225586,941.3828,581.8828,0.58203125,631.8672,31.710938,0.08520508,1010.4619,658.0469,0.77197266,1044.4729,691.7173,0.55566406,919.11523,560.5078,0.74316406,954.8008,515.4287,0.5288086,1141.1553,581.4844,0.8305664,1117.6143,535.55664,0.85009766
502,877.80273,666.7256,1.0,1020.3071,624.5742,0.7993164,1049.0039,559.5,0.4399414,1054.6055,481.02148,0.8100586,1049.0859,380.07385,0.96533203,1052.3123,339.88568,0.8574219,1039.9688,197.26562,0.55078125,941.3828,566.58984,0.07110596,631.8672,31.445312,0.10961914,984.3047,644.0186,0.5488281,1036.7969,687.15625,0.43237305,919.7363,553.0625,0.7260742,955.6267,508.59082,0.80810547,1141.1553,581.4844,0.8261719,1117.9619,535.55664,0.91064453
503,857.95703,625.70703,1.0,998.5137,610.5156,0.5205078,1044.7812,551.6172,0.54052734,1054.8359,477.95312,0.6796875,1054.3359,378.96094,1.0,1055.832,339.88568,0.7348633,1040.25,203.79944,0.53564453,938.6289,490.58105,0.051361084,631.8672,31.445312,0.07324219,953.93945,634.83887,0.4387207,1005.48145,668.4011,0.41088867,920.41016,541.24414,0.8911133,955.74194,500.604,0.80859375,1141.1553,584.41016,0.8076172,1119.4766,535.55664,0.8754883
504,843.7141,583.5801,0.9785156,973.9258,590.9258,0.48266602,1038.668,545.29297,0.6616211,1058.2246,473.30078,0.62939453,1062.5781,377.48047,0.9013672,1064.418,340.01666,0.8227539,1043.8271,205.23535,0.53515625,926.83984,474.6914,0.07476807,631.8672,31.445312,0.09069824,943.58594,611.66724,0.31567383,954.166,633.7129,0.52197266,920.60547,533.5469,0.73828125,959.6387,493.46484,0.6723633,1141.1553,584.4844,0.7661133,1125.1982,535.55664,0.7739258
505,832.58203,547.16455,0.9038086,951.37695,578.7383,0.234375,1038.373,545.29297,0.5722656,1062.6484,472.61133,0.6352539,1072.3555,377.48047,0.9013672,1069.0225,340.1703,0.8334961,1044.9062,205.34766,0.53466797,909.43555,474.6914,0.038909912,632.09375,31.867188,0.07086182,918.0156,604.25,0.42163086,917.9922,609.3008,0.53808594,937.666,531.9986,0.66308594,968.1211,492.42017,0.6591797,1151.1543,584.9297,0.6855469,1143.8242,532.08795,0.7885742
506,823.3828,547.16455,0.7524414,938.02734,578.5498,0.33007812,1033.7422,543.6992,0.5932617,1071.3125,472.61133,0.75341797,1080.3359,377.4082,0.94628906,1073.75,341.33105,0.8623047,1045.7998,205.90137,0.5463867,909.43555,478.4453,0.06317139,632.28906,32.246094,0.08581543,895.7754,604.25,0.38012695,916.79443,609.3008,0.5517578,937.666,528.2754,0.5541992,976.5039,489.5371,0.7836914,1153.043,586.33203,0.6113281,1148.7134,532.08795,0.72558594
507,814.60547,547.16455,0.8676758,926.4922,578.5498,0.3395996,1018.2959,543.6992,0.5908203,1073.9336,472.61133,0.6772461,1080.3359,377.48047,0.9482422,1073.75,343.4922,0.84472656,1045.7998,210.85742,0.5830078,890.11035,478.4453,0.60791016,878.71875,477.94238,0.27514648,895.7754,604.25,0.5527344,916.79443,609.3008,0.4104004,952.20703,527.2969,0.42626953,985.71875,489.52734,0.7709961,1157.5752,587.2617,0.6582031,1154.8887,532.08795,0.73828125
508,811.4453,573.9209,0.91552734,925.8662,578.5498,0.47045898,1018.2959,545.0742,0.5625,1075.8662,474.67188,0.69189453,1081.3594,377.79688,0.9770508,1073.75,344.125,0.8276367,1045.7998,212.23059,0.4958496,890.11035,492.0625,0.4765625,878.71875,493.39062,0.11254883,879.6914,604.25,0.37158203,893.4219,619.57666,0.36889648,955.4297,527.2969,0.57666016,989.2842,489.27734,0.9667969,1160.0605,587.2617,0.70458984,1156.7856,532.53125,0.7182617
509,811.4453,603.84265,0.88378906,926.4922,585.9531,0.31274414,1018.2959,545.0742,0.40942383,1075.8662,478.8125,0.6557617,1085.9199,377.79688,0.9277344,1072.4473,346.41113,0.8666992,1041.4492,212.23059,0.55029297,881.2383,506.03125,0.09564209,878.71875,509.95996,0.1352539,879.6914,633.08594,0.28686523,898.74414,632.70703,0.43408203,955.4297,527.2969,0.8745117,990.7207,489.27734,0.9633789,1160.0605,587.2617,0.66308594,1156.7856,532.53125,0.7446289
510,811.4453,623.66016,0.75390625,938.02734,620.3789,0.20251465,1018.2959,545.0742,0.2836914,1089.6719,480.3418,0.8125,1092.6084,377.4082,0.6928711,1072.4473,346.8789,0.8754883,1041.4492,212.12817,0.52441406,881.2383,524.9702,0.5463867,878.71875,526.2676,0.2944336,897.03516,649.6621,0.4597168,916.79443,655.9375,0.4650879,1014.0449,543.1426,0.45898438,1031.0293,489.52734,0.6777344,1168.1816,586.7207,0.7758789,1169.9414,532.53125,0.8354492
511,817.0332,652.66895,1.0,960.16797,620.3789,0.22888184,1018.2959,548.48755,0.22497559,1100.1094,481.22656,0.85009766,1092.6084,374.5371,0.87109375,1071.5664,346.8789,0.8569336,1040.4395,212.12817,0.50390625,881.2383,540.13293,0.7294922,878.71875,541.0713,0.14172363,911.3457,667.5781,0.4099121,927.83203,693.15234,0.3798828,1048.2266,552.64453,0.6777344,1064.9883,502.71484,0.9067383,1168.1816,584.9414,0.8076172,1169.9414,532.53125,0.8017578
512,856.59766,713.6875,0.94433594,960.5781,626.1328,0.32250977,1056.9277,566.53516,0.14331055,1100.1094,481.22656,0.609375,1094.4863,374.5039,0.8364258,1071.5664,346.55176,0.83984375,1039.6328,211.80188,0.52001953,883.0508,569.8887,0.70996094,884.9839,541.0713,0.14807129,911.3457,693.5957,0.62060547,936.5781,725.02246,0.68408203,1084.2612,572.9214,0.27441406,1079.4473,518.7246,0.57910156,1168.1816,582.166,0.74560547,1169.9414,531.22656,0.76660156
513,888.6797,765.0498,0.83154297,982.2578,655.10156,0.16723633,1009.7461,574.66797,0.13696289,1100.1094,481.22656,0.4650879,1094.4863,374.5039,0.7363281,1071.5664,346.55176,0.7553711,1038.9902,196.66895,0.55078125,901.43164,611.70044,0.92529297,1128.4199,541.0713,0.26831055,937.46875,761.33594,0.52441406,938.66016,764.78906,0.39135742,1135.1406,572.9214,0.5444336,1094.4922,518.7246,0.5317383,1154.7559,580.18274,0.72558594,1158.1621,527.81836,0.7416992
514,935.59766,798.59375,0.91748047,1037.0449,701.7988,0.14819336,1009.7461,574.66797,0.16320801,566.03125,6.984375,0.13720703,1099.1426,374.5039,0.7084961,1072.5469,344.67188,0.70166016,1038.9902,196.64941,0.5878906,908.9917,645.8174,0.78271484,1128.7324,435.61157,0.6591797,1024.8809,761.33594,0.40478516,1023.34375,764.78906,0.44506836,1148.3232,572.9214,0.19714355,1133.374,518.7246,0.18981934,1154.7559,573.8906,0.60546875,1147.5339,527.81836,0.3791504
515,967.63477,809.20703,0.890625,1045.793,701.7988,0.14038086,1051.7051,566.53516,0.1340332,566.03125,6.765625,0.15161133,1105.6758,374.5039,0.6088867,1072.7617,343.33203,0.75927734,1038.9902,196.22485,0.5332031,926.5781,670.19727,0.54248047,1132.8413,432.4453,0.60546875,1036.4326,761.33594,0.40527344,1030.7812,764.78906,0.48413086,1148.3232,572.6328,0.3317871,1140.5547,509.89844,0.18359375,1154.7559,570.01074,0.53271484,1146.7373,513.9844,0.3581543
516,1000.77344,809.20703,0.94677734,1045.793,701.7988,0.082458496,1081.8984,565.58984,0.1595459,566.03125,6.515625,0.16027832,1106.4219,374.35352,0.54296875,1074.2168,342.875,0.7578125,1044.4595,196.20813,0.58984375,927.9414,676.24084,0.66308594,1132.8413,430.85156,0.4873047,1084.6382,755.895,0.4038086,1085.5889,758.14453,0.43774414,1154.4141,571.3198,0.25024414,1145.8203,509.89844,0.32666016,1156.9819,570.01074,0.6435547,1146.7373,513.9844,0.37573242
517,1037.8066,809.20703,0.95751953,1059.8112,695.71484,0.13000488,1051.7051,565.58984,0.17114258,566.7637,6.515625,0.14160156,1106.4219,372.7827,0.6274414,1075.615,341.39746,0.7348633,1044.4595,195.77515,0.5522461,948.1561,681.2207,0.6933594,1132.8413,427.28662,0.40966797,1104.1992,723.71094,0.32177734,1102.9453,726.7129,0.48413086,1154.4141,571.3198,0.21228027,1145.8203,509.89844,0.17785645,1165.6318,570.01074,0.6660156,1147.5339,513.9844,0.47729492
518,1037.8066,806.3203,0.85595703,1075.7905,684.1406,0.103027344,1113.7441,565.58984,0.10650635,567.0625,6.515625,0.14501953,1106.4219,372.7827,0.7055664,1075.615,341.39746,0.72509766,1044.5479,196.22485,0.5361328,965.6543,681.2207,0.78027344,1132.8413,427.28662,0.47216797,1134.0977,696.85547,0.5073242,1130.8633,696.2637,0.5332031,1154.4141,571.3198,0.2890625,1145.8203,514.6875,0.2052002,1171.6609,570.249,0.5776367,1151.1191,514.90625,0.3010254
519,1037.8066,799.23047,0.9765625,1075.7905,661.98535,0.09753418,1113.7441,570.46094,0.11553955,1113.4414,483.39014,0.17883301,1104.6523,372.7827,0.6459961,1074.5859,341.39746,0.6875,1044.4595,196.22485,0.5419922,972.9829,681.2207,0.5756836,1132.7588,427.28662,0.41333008,1134.0977,683.22314,0.32739258,1136.9355,696.2637,0.4013672,1123.7854,571.3198,0.13647461,1122.3955,516.79736,0.2980957,1178.8018,579.6609,0.9199219,1163.4614,530.91406,0.42211914
520,1031.9199,786.2471,0.9614258,1075.7905,647.69727,0.15942383,1107.8984,570.46094,0.09686279,1119.8711,487.11328,0.50634766,1104.6523,374.78125,0.8300781,1075.615,343.14453,0.7661133,1044.4595,196.24756,0.5449219,972.9829,643.3364,0.7011719,1000.33984,427.28662,0.2199707,1134.0977,681.1094,0.49438477,1136.9355,696.2637,0.5498047,1090.9385,570.94336,0.65722656,1102.2871,517.959,0.6147461,1187.2153,579.9078,0.9716797,1175.5312,533.1904,0.6479492
521,995.0376,750.2461,0.78808594,1073.2129,637.21484,0.25048828,1100.6484,570.46094,0.34692383,1121.3555,487.92578,0.69091797,1104.6523,377.89648,0.8173828,1077.8643,349.83984,0.82421875,1044.5479,197.93066,0.50390625,972.9829,612.41064,0.76904297,998.5664,645.43555,0.14855957,1113.1465,652.9756,0.45385742,1136.9355,687.7969,0.52783203,1080.6777,569.5781,0.8051758,1088.6836,517.959,0.7792969,1198.6523,579.94165,1.0,1187.4443,533.98145,0.82373047
522,957.13086,700.21484,0.96191406,1047.3984,637.21484,0.27319336,1100.6484,558.71094,0.3149414,1119.8711,487.41797,0.7578125,1118.9434,387.04004,0.75634766,1088.0977,354.26855,0.8491211,1048.7422,212.84912,0.5004883,963.39307,573.90137,0.8144531,935.8926,645.43555,0.11853027,1091.7681,645.37695,0.4873047,1110.2559,687.7969,0.55859375,1068.7764,561.52344,0.64160156,1080.8516,517.959,0.76953125,1198.8047,588.0053,0.8955078,1194.709,534.37305,0.7753906
523,926.2969,700.21484,0.8979492,1025.8164,637.21484,0.35864258,1096.5586,558.71094,0.42358398,1117.4951,487.92578,0.8442383,1118.9434,387.72852,0.8666992,1089.6855,355.58374,0.86279297,1048.7422,213.2207,0.4716797,950.4375,555.2656,0.7792969,932.21484,557.3623,0.12854004,1058.4004,645.37695,0.4411621,1059.6458,696.9746,0.375,1064.2891,561.52344,0.8334961,1079.6152,517.959,0.87597656,1198.8047,590.2988,0.7626953,1194.709,534.37305,0.8574219
524,898.3955,700.21484,1.0,1025.8164,633.1836,0.4375,1082.3965,558.71094,0.47509766,1117.4951,489.00195,0.9824219,1118.9434,390.14648,0.8442383,1089.6855,356.78418,0.8847656,1048.7422,213.2207,0.49047852,932.91455,555.2656,0.78222656,906.1367,557.3623,0.1661377,1031.6543,645.37695,0.45141602,1031.2031,696.9746,0.42578125,1064.2891,561.52344,0.8540039,1080.8516,517.959,0.77685547,1198.8047,590.2988,0.8076172,1194.709,534.37305,0.84472656
525,880.6094,704.1289,0.6611328,1013.9209,633.1836,0.17932129,1033.4062,602.27246,0.1973877,1117.2783,490.77832,0.80078125,1118.1172,390.14648,0.7241211,1089.6855,356.78418,0.8408203,1046.3516,213.2207,0.61621094,903.58203,555.2656,0.60253906,906.1367,617.12695,0.22277832,989.7539,701.8594,0.3215332,984.9492,706.44727,0.22058105,1064.2891,563.5005,0.57910156,1078.1836,519.2246,0.734375,1189.9287,588.0053,0.9145508,1190.6348,534.2031,0.92626953
526,880.6094,757.084,0.8125,980.01447,633.1836,0.19873047,1031.7734,602.27246,0.14489746,1110.5938,493.08594,0.43017578,1101.0771,390.14648,0.7167969,1073.6016,356.78418,0.84277344,1038.0566,212.32349,0.57470703,892.6543,614.959,0.5600586,895.6172,617.12695,0.18115234,989.7539,769.02344,0.26391602,984.9492,776.94336,0.34350586,1064.2891,576.5117,0.62402344,1071.9238,526.14453,0.5654297,1165.0391,590.2988,0.5229492,1172.9209,534.2031,0.5683594
527,865.08203,757.084,0.99609375,940.27,685.28906,0.093933105,1018.2422,602.27246,0.11657715,1085.5518,493.08594,0.2763672,1070.9062,389.71094,0.5283203,1043.0928,353.28125,0.7866211,1024.2324,211.64746,0.51220703,884.9419,617.5957,0.50341797,886.834,617.12695,0.23461914,989.7539,769.02344,0.29736328,984.9492,776.94336,0.5390625,1064.2891,576.5117,0.21081543,1062.834,526.14453,0.21411133,1124.5674,590.2988,0.60498047,1131.7075,534.2031,0.6386719
528,864.875,757.084,0.97216797,940.27,685.28906,0.10559082,1018.2422,587.61743,0.21325684,1059.1006,494.6875,0.64404297,1070.9062,389.71094,0.796875,1043.0928,353.28125,0.84716797,1024.2324,211.64746,0.5449219,881.72656,617.5957,0.828125,883.96875,617.12695,0.11004639,989.7539,769.02344,0.3022461,989.7871,776.94336,0.1887207,983.9492,576.5117,0.89697266,1004.7207,526.14453,0.81884766,1124.5674,591.09766,0.8330078,1122.1904,535.2031,0.640625
529,864.875,755.23584,0.98779297,940.27,685.28906,0.20922852,1018.2422,578.0215,0.50878906,1059.1006,496.85742,0.70996094,1070.9062,389.71094,0.8696289,1043.0928,352.46094,0.8623047,1024.2324,199.3086,0.53027344,871.16797,617.5957,0.77246094,873.52734,615.9297,0.09832764,989.7539,710.87305,0.37158203,991.35156,716.41675,0.4038086,982.8711,578.5713,1.0,1004.7207,529.7871,0.92285156,1123.8606,591.09766,0.6772461,1122.1904,539.93933,0.6689453
530,864.875,755.23584,0.9682617,979.53296,642.3965,0.265625,1027.6902,555.9922,0.13208008,1054.5059,494.6875,0.6279297,1054.9629,394.33105,0.76953125,1033.2852,350.76367,0.7661133,1021.6416,205.66016,0.4873047,871.16797,617.5957,0.69677734,873.52734,615.9297,0.10858154,987.23193,710.87305,0.38452148,991.35156,716.41675,0.3544922,966.4785,578.5713,0.78466797,989.63086,529.7871,0.7714844,1124.5674,591.25977,0.68847656,1122.1904,539.93933,0.67529297
531,864.875,734.91406,0.98779297,979.53296,642.3965,0.19384766,1031.0039,555.9922,0.124816895,1054.5059,488.44922,0.6352539,1054.9629,394.9756,0.7319336,1033.2852,352.46094,0.90966797,1021.6416,211.64746,0.50878906,871.16797,598.7969,0.72265625,873.52734,615.9297,0.16125488,986.6787,710.87305,0.33374023,989.7871,716.41675,0.32299805,958.33984,572.76807,0.57421875,986.4541,523.0249,0.63378906,1132.2812,591.09766,0.5102539,1128.9805,538.6885,0.5986328
532,873.62695,732.353,0.96875,979.53296,641.9961,0.20166016,1037.1992,555.9922,0.35839844,1059.1006,490.44336,0.9716797,1075.3408,396.53564,0.7680664,1047.6094,355.29053,0.7558594,1026.3877,213.37305,0.47070312,888.39453,588.8965,0.8066406,889.25,589.8965,0.13427734,986.6787,710.87305,0.32983398,982.0664,716.41675,0.41503906,982.8711,572.76807,0.90771484,1004.7207,523.0249,0.71875,1151.3281,589.9336,0.87158203,1137.2969,535.2031,0.84277344
533,887.5039,726.7969,0.9223633,980.2466,641.9961,0.48388672,1061.4609,555.9922,0.63623047,1072.043,486.10156,0.8564453,1081.6445,394.9756,1.0,1060.6177,350.76367,0.92041016,1040.9121,211.92932,0.5649414,894.5508,588.8965,0.96484375,889.25,589.8965,0.13342285,986.6787,676.08307,0.25830078,982.0664,707.2451,0.51904297,982.8711,574.6172,0.6713867,1015.10547,527.77344,0.82177734,1184.3496,581.01074,0.7480469,1156.3281,523.4092,0.48535156
534,898.0791,714.6289,0.99072266,1006.2578,640.5332,0.35229492,1075.8209,555.9922,0.28515625,1103.9766,485.5664,0.7763672,1106.79,394.9756,0.7416992,1084.7573,350.76367,0.73339844,1047.5547,212.8711,0.44873047,896.9863,574.2656,0.625,889.25,557.5752,0.16625977,1018.5791,689.12305,0.5786133,982.0664,723.49805,0.50097656,1007.6797,570.71484,0.52783203,1036.4021,518.8047,0.5732422,1191.1348,577.51953,0.7158203,1181.6348,522.58496,0.8066406
535,901.4131,714.6289,0.9345703,1035.1235,625.58984,0.22473145,1087.7578,548.1736,0.40625,1107.3994,482.08594,0.7290039,1106.79,389.46777,0.7753906,1084.7573,353.68555,0.8613281,1047.5547,215.27344,0.5571289,926.7832,574.2656,0.9243164,638.48047,63.101562,0.1463623,1020.93945,689.12305,0.54589844,1002.6211,723.49805,0.38549805,1007.6797,570.71484,0.6035156,1036.4021,518.8047,0.81591797,1191.1914,566.4336,0.6567383,1194.5713,520.56836,0.7319336
