scorer,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145
362,938.28516,843.44385,0.6689453,1007.4199,548.66113,0.08337402,1080.5195,608.72266,0.1159668,1085.5498,544.46875,0.07489014,1077.2168,443.95337,0.4716797,1048.25,407.48633,0.73828125,1015.7461,260.45093,0.55322266,893.68066,676.21423,0.6455078,903.71094,693.19824,0.32714844,960.66406,787.0571,0.3347168,1035.8566,769.8633,0.23388672,1108.4221,624.0332,0.20361328,1138.583,562.8672,0.23205566,1171.0063,622.1582,0.8095703,1160.4492,569.1621,0.7260742
363,938.28516,843.44385,0.9902344,1067.9956,548.66113,0.0791626,1031.4375,624.4414,0.10900879,1085.5498,544.46875,0.095703125,1068.71,453.48828,0.55859375,1035.185,408.96094,0.734375,1010.2969,260.45093,0.47070312,862.9004,710.14844,0.81396484,903.71094,710.95703,0.3173828,1019.89044,787.0571,0.40356445,1035.8566,773.6494,0.27416992,1094.3047,634.15625,0.25610352,1124.669,572.98047,0.09454346,1171.0063,626.9824,0.7011719,1154.1484,569.5371,0.78466797
364,912.16797,843.44385,0.96240234,1005.84766,548.66113,0.10253906,1017.1836,635.7422,0.1574707,1085.5498,544.46875,0.48632812,1062.6504,453.74316,0.69628906,1024.9082,411.33887,0.79785156,1003.4409,262.04297,0.5463867,849.49805,710.14844,0.77734375,903.71094,710.95703,0.18188477,1019.89044,775.0293,0.36279297,1035.8566,773.6494,0.3515625,1066.2266,640.7969,0.27270508,1075.4448,583.5117,0.49194336,1178.5625,629.91797,0.8803711,1150.6914,569.83984,0.8354492
365,884.1349,825.584,0.9609375,1005.84766,559.6992,0.15026855,994.4658,651.33594,0.12939453,1073.6875,546.22754,0.5048828,1045.0547,456.8047,0.64453125,1020.4844,415.3086,0.75683594,1001.68555,262.25,0.5029297,840.22266,710.14844,0.6821289,845.46875,699.30225,0.26611328,1007.66797,770.2158,0.40405273,953.9375,781.9551,0.36743164,1048.3535,642.1133,0.35620117,1058.1074,589.3672,0.43920898,1178.5625,626.9824,0.9160156,1148.669,569.5371,0.85595703
366,855.7461,824.791,0.9633789,1005.84766,559.6992,0.11401367,994.4658,651.33594,0.10644531,1060.5679,550.3828,0.64453125,1038.0645,456.8047,0.7841797,1015.26953,416.22852,0.86376953,999.61914,276.10358,0.52246094,837.6924,697.8535,0.67871094,837.9053,693.19824,0.088134766,974.3164,770.2158,0.48339844,953.9375,788.47266,0.40478516,1036.9136,643.9779,0.23803711,1046.5332,590.53125,0.41137695,1181.6562,626.9824,0.7392578,1146.8486,569.5371,0.88427734
367,848.08594,824.791,0.89697266,972.6333,619.6504,0.117614746,988.6328,656.30273,0.116760254,1058.9111,550.3828,0.5986328,1036.5117,456.8047,0.7939453,1013.83105,418.11426,0.81152344,998.76953,276.23328,0.52197266,835.7616,697.8535,0.63916016,836.97266,699.30225,0.075927734,974.3164,770.2158,0.45703125,953.9375,797.0625,0.41357422,1031.4336,649.1406,0.3696289,1041.4258,595.6306,0.45141602,1181.6562,625.05664,0.78271484,1146.8486,569.3281,0.8823242
368,848.08594,824.791,0.9609375,972.6333,619.6504,0.08325195,988.0625,668.5615,0.19018555,1056.6367,550.52344,0.62939453,1035.9508,457.64648,0.75878906,1012.8408,418.48047,0.86035156,997.6748,278.54297,0.4987793,835.7616,697.8535,0.7270508,836.97266,699.30225,0.07104492,974.3164,785.0469,0.63427734,963.18604,797.0625,0.38623047,1031.4336,666.51074,0.32250977,1039.9023,603.62354,0.39770508,1181.6562,624.03516,0.8828125,1146.8486,568.4121,0.8745117
369,848.08594,839.36914,0.9213867,972.6333,711.39844,0.15490723,988.0625,656.30273,0.13659668,1052.007,550.6797,0.5703125,1032.7656,456.8047,0.77246094,1010.42285,418.94043,0.8666992,996.04553,278.54297,0.4765625,840.22266,706.84766,0.6953125,836.97266,710.0078,0.072265625,974.3164,785.0469,0.5961914,973.91406,799.78906,0.3059082,1031.4336,666.51074,0.19958496,1038.5938,607.9492,0.50439453,1186.2754,612.16455,0.9189453,1150.5352,558.0801,0.84814453
370,874.0947,847.71094,0.89501953,988.7119,711.39844,0.09631348,988.0625,656.30273,0.1665039,1050.8027,550.6797,0.59814453,1027.6235,456.76953,0.8461914,1008.91406,418.94043,0.8691406,997.33105,278.54297,0.5449219,847.8281,716.6001,0.68847656,836.97266,717.0,0.10296631,993.0039,785.0469,0.70654297,997.3047,799.78906,0.30908203,1031.4336,666.51074,0.32080078,1038.5938,607.9492,0.60839844,1186.2754,612.16455,0.8886719,1150.5352,558.0801,0.71533203
371,894.46875,847.71094,0.8564453,1003.7344,717.21484,0.28393555,988.0625,646.9219,0.13000488,1043.0146,552.16797,0.62109375,1023.8633,457.0703,0.8417969,1008.17773,418.48047,0.86865234,997.33105,278.54297,0.52978516,856.80273,716.6001,0.69091797,873.57227,717.0,0.10998535,999.3457,783.6914,0.6401367,1015.0547,799.78906,0.31811523,1008.48047,660.4866,0.6088867,1014.5137,607.9492,0.7734375,1186.2754,612.16455,0.87109375,1150.5352,558.0801,0.8227539
372,903.0137,847.71094,0.91015625,1010.64746,712.68164,0.41308594,1021.72656,636.1797,0.42260742,1037.6211,553.8418,0.8486328,1014.16797,456.32422,0.8251953,1008.17773,416.7871,0.8671875,997.33105,276.51953,0.46826172,856.80273,716.6001,0.8959961,873.57227,717.0,0.20617676,999.3457,774.3867,0.41210938,1023.14453,797.8594,0.37768555,967.3789,652.01514,0.85009766,980.07886,603.23193,0.9013672,1168.1426,619.819,0.79833984,1143.9746,569.05273,0.8491211
373,929.58594,825.02734,0.97265625,1010.64746,712.68164,0.70654297,1022.38086,632.7656,0.47680664,1033.6719,553.8418,0.6713867,1013.83594,455.5254,0.8144531,1008.17773,415.22656,0.8388672,999.6836,276.208,0.48461914,856.80273,716.6001,0.63378906,873.57227,717.0,0.07861328,1000.65625,768.3203,0.7055664,1031.8887,769.791,0.46948242,944.0,652.01514,0.86816406,960.1133,603.23193,0.9921875,1165.6377,624.66406,1.0,1141.0713,575.0781,0.83740234
374,984.6797,791.0625,0.76904297,1016.41406,712.68164,0.6899414,1022.7969,629.35254,0.6542969,1032.4492,552.75586,0.6801758,1012.34814,454.9668,0.85839844,1007.7285,411.2163,0.8300781,1003.96716,268.74902,0.5258789,697.79297,716.6001,0.042938232,873.57227,717.0,0.0692749,1000.65625,749.5,0.5048828,1049.7383,753.3164,0.52685547,933.35645,652.01514,0.9511719,955.72266,603.23193,0.92285156,1165.6377,624.66406,0.85058594,1140.6245,575.0781,0.65527344
375,1054.1523,759.48047,0.84228516,1030.4453,698.2988,0.57421875,1029.9707,629.35254,0.62597656,1031.3945,552.75586,0.6352539,1009.9922,452.47803,0.859375,1007.7285,406.15234,0.7841797,1003.96716,259.5193,0.41235352,697.79297,699.07764,0.031097412,899.4531,697.75,0.085754395,1000.65625,749.5,0.5161133,1056.4375,740.64844,0.50097656,932.4612,658.2793,1.0,949.2881,613.5576,0.8154297,1165.6377,624.66406,0.8901367,1137.0625,575.0781,0.70410156
376,1123.1318,723.5925,0.7089844,1053.416,694.7656,0.35766602,1038.3926,621.9844,0.7006836,1024.0508,546.51953,0.625,1003.71826,448.73438,0.87060547,1004.8799,402.53418,0.7988281,1003.96716,245.69922,0.45214844,697.79297,692.9082,0.2241211,1053.1387,757.52344,0.16052246,1059.8767,748.90234,0.5126953,1077.083,739.52344,0.47509766,929.1133,675.48096,0.890625,947.4834,625.0586,0.5620117,1165.6377,612.5459,0.8334961,1137.0625,562.1494,0.6352539
377,1173.877,697.78125,0.83935547,1070.4688,683.2666,0.18530273,1038.3926,621.34766,0.6015625,1016.1758,545.0293,0.50097656,995.9129,447.7754,0.8388672,998.34375,402.1963,0.8378906,1005.417,244.35132,0.44091797,932.85547,692.9082,0.07397461,1053.4355,843.66113,0.13989258,1075.4141,747.1367,0.62402344,1080.9688,739.52344,0.38134766,923.56934,675.48096,0.8178711,936.33984,625.0586,0.6074219,1165.6377,607.83984,0.98095703,1133.5703,562.1494,0.83447266
378,1204.4473,671.05664,0.5649414,1074.1582,681.0742,0.27783203,1038.3926,616.77734,0.72998047,1001.51953,545.0293,0.5024414,984.27734,447.7754,0.8588867,997.3242,402.1963,0.86279297,1003.6975,244.35132,0.3996582,1119.6719,667.89844,0.03930664,1179.0083,843.66113,0.1262207,1079.4668,746.64844,0.57714844,1080.9688,739.52344,0.26416016,909.13574,675.48096,0.87060547,923.1284,625.0586,0.7753906,1158.9727,607.83984,0.70166016,1118.6758,562.1494,0.875
379,1206.3008,666.5078,0.5205078,1075.9062,664.91797,0.2927246,1017.8164,614.8828,0.46899414,988.32837,541.55176,0.67578125,984.2539,447.63086,0.7783203,990.83203,402.1963,0.82373047,1002.33594,244.35132,0.39916992,1119.6719,602.97266,0.040374756,1179.0083,647.3633,0.17773438,1109.6787,741.43945,0.4326172,1127.8555,672.5332,0.36499023,867.2915,659.45654,0.80322266,897.2656,607.51953,0.6357422,1121.3691,607.83984,0.8310547,1089.0645,562.96387,0.91748047
380,1206.3008,634.6426,0.9038086,1079.9258,663.08984,0.24938965,1003.1553,611.8645,0.5209961,970.166,540.874,0.54003906,968.7617,447.63086,0.72021484,986.8418,403.18408,0.8808594,1002.33594,246.7207,0.49487305,1115.9844,602.97266,0.12548828,1120.3027,636.6719,0.24291992,1079.4668,672.35547,0.24816895,1110.3398,672.5332,0.34985352,831.7539,649.58594,0.77734375,875.71484,595.6172,0.42944336,1091.0713,607.83984,0.8466797,1058.7803,562.96387,0.74853516
381,1206.3008,595.97736,0.7739258,1074.1582,624.21484,0.21069336,979.8534,600.10547,0.21008301,951.84766,540.874,0.6796875,957.2959,448.71484,0.8540039,980.0206,404.23035,0.859375,1002.33594,257.77734,0.52001953,1115.9844,562.5781,0.042297363,1120.3027,551.5781,0.08380127,1079.4668,641.90625,0.29614258,1110.3398,646.69727,0.69873047,794.6797,624.46875,0.89160156,845.9746,578.1533,0.7495117,1061.7764,607.83984,0.6616211,1030.9238,562.96387,0.57958984
382,1167.9141,533.8379,0.73583984,1074.1582,593.35547,0.23217773,962.0039,591.49414,0.2614746,933.83984,537.46094,0.72021484,939.5598,448.71484,0.7446289,963.06494,406.1211,0.87890625,994.04297,259.292,0.51464844,1115.9844,562.5781,0.022415161,1119.1074,551.5781,0.1083374,1075.9336,577.5586,0.43969727,1110.3398,618.33984,0.484375,794.6797,623.9746,0.92871094,826.24316,570.417,0.7729492,1054.1816,584.1406,0.6923828,999.2461,555.7821,0.60839844
383,1117.4961,501.09082,0.71972656,1045.1172,591.7383,0.24072266,954.37695,588.3345,0.26953125,917.959,528.78125,0.7260742,920.41797,447.63086,0.76123047,946.2676,406.83984,0.8598633,983.62305,260.47583,0.51464844,1105.8828,575.14844,0.058013916,1117.3027,551.5781,0.1583252,1039.6055,577.5586,0.19116211,1073.6777,602.5537,0.40527344,783.91016,591.55664,0.6191406,824.4336,558.5371,0.80029297,1031.4238,559.18555,0.8378906,970.20996,550.8203,0.70166016
384,1079.9492,501.09082,0.5185547,994.0703,591.7383,0.22351074,954.37695,574.88477,0.07873535,909.27637,524.89453,0.4970703,907.4009,438.3203,0.77197266,934.5664,408.125,0.8022461,979.4321,260.47583,0.55859375,1091.1396,575.14844,0.26367188,1089.6582,515.573,0.43725586,1039.6055,577.5586,0.23034668,1052.7598,602.5537,0.26367188,783.91016,588.02716,0.6074219,824.4336,548.5874,0.8100586,999.3047,514.3164,0.3400879,952.4492,520.30273,0.29907227
385,1046.0156,501.09082,0.6484375,989.27734,591.7383,0.22070312,949.7949,574.88477,0.10925293,899.3672,524.89453,0.72265625,905.1836,437.42578,0.80810547,930.2754,406.83984,0.8027344,979.4302,263.02344,0.5498047,1044.5625,556.8335,0.6064453,1089.6582,557.97656,0.4638672,950.04297,602.42285,0.32373047,957.3711,602.5537,0.39501953,787.5259,591.55664,0.6171875,826.24316,548.5874,0.54785156,979.9336,514.3164,0.62109375,936.26953,494.60938,0.625
386,1036.5938,569.18555,0.56103516,982.36523,591.7383,0.15991211,937.8262,574.88477,0.044677734,899.3672,524.89453,0.3798828,905.1836,437.42578,0.64404297,930.2754,406.83984,0.7626953,979.4302,260.06458,0.578125,1044.5625,575.14844,0.10284424,1044.1681,575.2461,0.5810547,945.23047,652.8174,0.4633789,956.36035,657.084,0.6357422,796.92236,623.9746,0.4868164,828.3843,559.5703,0.7294922,954.2627,514.3164,0.18688965,929.6797,494.60938,0.40966797
387,1016.2246,665.4258,0.18273926,979.6531,614.92773,0.31152344,949.0713,586.8281,0.09454346,900.2344,521.9121,0.20080566,907.4009,437.42578,0.6513672,934.5664,408.17578,0.8149414,979.4321,263.02344,0.55908203,1044.5625,600.44336,0.08569336,1024.8984,600.2363,0.77783203,938.1494,652.8174,0.3256836,945.4629,682.15137,0.36645508,850.08984,615.1953,0.22802734,853.6631,559.5703,0.46826172,909.3047,516.2671,0.20922852,905.66797,494.60938,0.42114258
388,972.70654,715.3804,0.2130127,971.93646,646.72656,0.087646484,949.7949,591.375,0.17382812,900.2344,530.56055,0.08654785,909.6904,443.3247,0.48364258,946.63574,411.0669,0.81152344,980.36694,263.02344,0.45581055,1044.5625,601.5781,0.23718262,1024.8984,605.71094,0.7919922,916.36523,668.75,0.45361328,945.4629,682.15137,0.40039062,876.086,615.1953,0.39672852,864.2324,559.5703,0.49804688,889.0156,598.03516,0.4194336,886.4219,563.5786,0.28857422
389,946.2969,715.3804,0.3413086,966.5957,661.58203,0.10644531,949.7949,597.4131,0.09057617,901.50977,531.77563,0.047180176,925.2793,443.3247,0.74365234,957.15234,411.0669,0.73876953,985.3574,264.35156,0.58740234,1049.7578,654.47656,0.36816406,1024.8984,613.749,0.6777344,916.36523,674.06055,0.25634766,892.9297,682.15137,0.23083496,876.086,615.1953,0.58740234,881.4668,559.5703,0.7109375,885.02246,598.03516,0.61572266,886.4219,563.5786,0.20666504
390,943.7656,715.3804,0.3166504,950.49805,646.72656,0.17358398,1005.08984,616.39453,0.18713379,970.6914,571.95734,0.15844727,929.3262,443.3247,0.65966797,958.54297,411.25586,0.7260742,988.3772,264.35156,0.55810547,1056.0078,654.47656,0.27197266,1045.2949,613.749,0.6791992,913.5039,668.75,0.26464844,892.9297,666.6289,0.25,868.2422,602.2373,0.52246094,884.6909,554.4922,0.6972656,878.1953,598.03516,0.32543945,886.4219,563.5786,0.37280273
391,943.7656,634.67285,0.27368164,946.59766,646.72656,0.15258789,1016.72656,616.39453,0.28198242,1022.6387,571.95734,0.09979248,944.09766,442.9336,0.30249023,967.76953,411.2832,0.65527344,989.3799,268.92432,0.48266602,1059.8572,654.47656,0.32348633,1060.117,613.749,0.7373047,893.1211,620.72266,0.28515625,892.9297,584.14844,0.25463867,866.80176,574.46484,0.48339844,884.6909,535.6113,0.65722656,878.1953,568.4531,0.3635254,886.5078,557.79297,0.17675781
392,946.2969,595.6133,0.29516602,950.49805,556.9922,0.13903809,1018.3203,616.39453,0.23083496,1041.9297,571.95734,0.08782959,946.8047,440.66406,0.37963867,973.625,411.2832,0.71875,994.0166,268.92432,0.54785156,1066.4307,649.58203,0.2310791,1070.7188,630.2832,0.49926758,913.5039,611.87305,0.34350586,892.9297,573.2168,0.2409668,868.2422,572.9697,0.5180664,886.84375,533.04297,0.47973633,878.1953,567.9922,0.3227539,897.52344,534.25,0.20263672
393,947.26416,592.02344,0.2454834,966.5957,556.9922,0.12841797,1023.51953,612.75,0.32128906,1047.9199,571.89557,0.1973877,957.3926,436.13696,0.26782227,983.4883,412.17627,0.7397461,998.5215,268.92432,0.5263672,1071.2402,636.50146,0.20324707,1073.8008,535.60547,0.44604492,913.5039,603.5117,0.37109375,911.71094,573.2168,0.3371582,868.2422,572.9697,0.85595703,887.25195,533.04297,0.5239258,895.0781,567.9922,0.1295166,908.1992,534.25,0.20458984
394,947.26416,592.02344,0.28466797,982.91797,531.2129,0.11883545,1026.1162,600.6719,0.3347168,1047.9199,559.58984,0.14880371,968.16016,436.13696,0.37670898,989.97656,412.37793,0.7758789,1002.9258,263.21484,0.49487305,1075.7031,532.1367,0.26342773,1073.8008,533.7998,0.41503906,913.5039,584.16406,0.4169922,911.71094,584.14844,0.26049805,886.8535,572.9697,0.3305664,906.46875,535.6113,0.38671875,896.66406,567.9922,0.13220215,911.8711,534.25,0.22570801
395,947.26416,573.75977,0.23144531,982.91797,509.26855,0.073913574,1028.9668,590.0117,0.4074707,1059.2422,553.5996,0.12402344,971.77,436.03125,0.30566406,990.6035,412.51758,0.84521484,1003.79333,261.11523,0.5234375,1084.814,532.1367,0.07507324,1092.9053,533.7998,0.37695312,907.22656,540.0664,0.23303223,893.1875,604.05444,0.18225098,888.16406,570.5029,0.08856201,922.2344,531.875,0.49560547,898.1035,546.1797,0.10296631,911.8711,529.58984,0.22192383
396,926.1758,511.3672,0.2548828,985.10547,531.2129,0.11566162,1028.9668,590.0117,0.51464844,1059.2539,553.5996,0.07543945,971.77,434.56055,0.30664062,990.6035,412.51758,0.81884766,1004.28516,261.11523,0.44555664,1092.2773,624.01953,0.22314453,1096.9434,624.0703,0.38842773,907.22656,577.709,0.67578125,891.27344,604.05444,0.27490234,892.43677,603.1719,0.10290527,922.7461,505.64453,0.5288086,896.66406,546.1797,0.12420654,921.36914,506.1875,0.20288086
397,925.9512,511.3672,0.1361084,985.10547,502.14062,0.13928223,1027.8103,590.0117,0.39453125,1059.2539,553.5996,0.05618286,971.77,430.57812,0.2536621,989.97656,412.17627,0.84472656,1004.28516,261.11523,0.51464844,1098.1729,624.01953,0.23486328,1097.8398,624.0703,0.45141602,904.04297,577.709,0.21472168,893.1875,606.08594,0.15112305,895.3672,603.1719,0.6538086,926.7715,493.43262,0.64404297,898.1035,476.39844,0.1126709,921.36914,524.08734,0.15124512
398,925.9512,621.6836,0.21765137,977.5137,502.14062,0.08929443,1027.8103,599.3164,0.2763672,1058.6006,555.4321,0.14172363,968.9453,429.3877,0.16259766,988.81055,410.50293,0.86572266,1004.28516,260.521,0.55078125,1098.1729,627.43115,0.37109375,1097.8398,624.0703,0.6611328,904.04297,577.709,0.38916016,893.1875,622.6367,0.1776123,892.43677,485.9375,0.29638672,922.7461,493.43262,0.5253906,898.1035,476.39844,0.2836914,911.70703,471.88477,0.3256836
399,926.1758,622.2754,0.34033203,961.09766,514.4922,0.16918945,1027.2319,606.9414,0.27441406,1058.6006,555.4321,0.14929199,968.4746,430.57812,0.27075195,988.5127,410.36426,0.88671875,1003.79333,262.75195,0.39794922,1092.2773,630.84375,0.35498047,1092.9053,624.0703,0.64453125,893.5498,626.5781,0.24499512,891.27344,627.22266,0.23083496,892.43677,485.9375,0.53515625,922.2344,493.43262,0.55371094,898.1035,476.39844,0.20214844,910.0078,471.88477,0.44873047
400,925.9512,622.2754,0.5366211,949.69336,514.4922,0.09686279,1026.5371,606.9414,0.25219727,1047.9395,555.4321,0.16772461,949.10156,433.02344,0.3942871,974.05664,410.19434,0.90185547,995.8916,262.78125,0.5908203,1084.2859,630.84375,0.44433594,1087.7656,627.37646,0.5703125,904.04297,680.61914,0.21569824,906.54297,680.5039,0.21350098,880.16406,486.46875,0.5673828,900.44653,545.6406,0.74853516,896.2363,481.39844,0.3022461,911.70703,480.2246,0.2475586
401,937.1035,680.3379,0.55078125,927.125,514.4922,0.107543945,1023.7715,606.9414,0.07556152,921.6387,544.09766,0.115600586,940.8467,433.02344,0.56884766,970.1953,407.50586,0.81884766,993.83594,275.30908,0.53271484,1081.9668,651.7672,0.4729004,1069.834,627.37646,0.49047852,904.04297,680.61914,0.42358398,913.7969,696.02734,0.15795898,872.77344,486.46875,0.7363281,873.3926,545.6406,0.6347656,899.02344,520.23047,0.12188721,911.70703,502.19336,0.24890137
402,945.8203,735.7422,0.20153809,942.9414,586.7715,0.06713867,932.1753,589.1406,0.34179688,921.6387,522.6172,0.2244873,939.5,435.479,0.75,963.03467,406.33594,0.8613281,988.6543,275.30908,0.5522461,1071.4531,681.8242,0.4645996,1056.4336,684.6245,0.7480469,892.3318,676.02045,0.5415039,913.7969,759.8281,0.3803711,810.36816,581.4492,0.62646484,849.16406,545.6406,0.8305664,899.02344,520.23047,0.36572266,913.71875,498.33203,0.21704102
403,945.8203,801.46094,0.7285156,942.9414,698.40234,0.10241699,932.1753,581.98047,0.13232422,919.9453,522.6172,0.29174805,936.60547,435.84937,0.6953125,961.80273,404.9624,0.8901367,988.16516,275.30908,0.5161133,1060.8125,685.29395,0.38842773,1063.7539,699.3877,0.5830078,892.3318,669.6992,0.35327148,904.33984,759.8281,0.21533203,810.36816,585.2637,0.85791016,843.67285,544.78906,0.77734375,937.83203,520.23047,0.6850586,944.5781,501.73828,0.6879883
404,945.8203,815.9531,0.9111328,942.9414,698.40234,0.10614014,932.1753,581.98047,0.22033691,919.9453,526.34375,0.47753906,935.81445,439.58203,0.79833984,960.1426,404.9624,0.80859375,988.00665,262.375,0.4958496,1060.8125,691.5625,0.34545898,1069.834,700.0703,0.43676758,900.7295,676.02045,0.27783203,913.7969,759.8281,0.32958984,810.36816,586.22754,0.96777344,843.6284,544.78906,0.8027344,974.47266,528.31055,0.8310547,968.02344,501.73828,0.16333008
405,979.6167,815.9531,0.99365234,942.9414,698.40234,0.22607422,934.875,589.1406,0.38183594,921.6387,526.34375,0.70703125,932.5962,439.98438,0.77685547,956.27246,405.625,0.7949219,984.2383,262.29883,0.4580078,1071.4531,691.5625,0.17443848,1069.834,700.0703,0.48364258,900.7295,676.02045,0.35766602,913.7969,703.8164,0.22375488,817.4375,587.60205,0.8745117,843.6284,544.78906,0.7475586,979.6262,538.78125,0.7558594,973.5322,502.19336,0.49731445
406,1016.25,815.9531,0.95214844,948.8906,698.40234,0.23449707,934.8906,592.5586,0.40429688,924.3308,531.00635,0.68115234,932.5962,441.0078,0.6870117,956.27246,406.33594,0.7685547,984.2383,262.29883,0.47338867,1077.8438,685.29395,0.109680176,1077.0488,684.6245,0.5263672,910.7383,699.96484,0.34765625,917.6924,703.8164,0.35791016,823.03125,602.6123,0.9399414,843.67285,548.1184,0.8676758,981.4072,568.53516,0.89453125,973.64746,533.78125,0.6635742
407,1049.7852,813.7041,0.9370117,951.10547,698.40234,0.3178711,935.41406,606.3633,0.49951172,924.3308,533.6035,0.68066406,932.5962,445.6543,0.79785156,956.27246,408.06445,0.8510742,984.2383,262.375,0.4194336,1089.1797,681.52734,0.10443115,1089.7305,682.41797,0.62402344,933.13574,708.8828,0.30615234,938.47656,703.8164,0.34423828,833.78516,613.0078,0.6904297,845.9199,554.5703,0.81640625,984.1367,585.40234,0.78125,973.64746,548.8115,0.66308594
408,1080.5371,805.98047,0.86865234,961.8574,695.66406,0.3737793,946.1494,611.35645,0.5620117,931.68066,539.2471,0.7597656,937.7285,445.8877,0.89990234,960.0078,408.06445,0.7885742,985.0781,262.375,0.50341797,1103.3906,681.52734,0.14282227,1102.9434,674.6797,0.84472656,948.00244,725.90625,0.20019531,958.12695,723.9289,0.37768555,834.10156,620.5298,0.8178711,849.26953,569.4668,0.88671875,1002.3125,586.0947,0.76953125,991.5449,551.5547,0.74316406
409,1100.9004,795.92194,0.9790039,969.81055,692.84863,0.52685547,959.26953,614.4883,0.7104492,941.04297,539.9689,0.76708984,944.6465,446.0664,0.8261719,965.3594,408.06445,0.83203125,987.83203,261.28516,0.5083008,1116.8828,670.3281,0.08685303,1109.9658,662.5371,0.75878906,952.1582,725.90625,0.32250977,980.8999,723.9289,0.44921875,837.06836,628.9927,0.9428711,853.834,578.1826,0.8774414,1025.4316,594.5293,0.9057617,1008.2617,557.3174,0.7368164
410,1119.2129,779.1709,0.92089844,981.2822,692.84863,0.39941406,972.49854,615.33984,0.66503906,954.61816,543.4336,0.6035156,959.34375,446.8086,0.8486328,978.9697,407.91016,0.80566406,994.0713,245.79492,0.49829102,1116.8828,670.3281,0.1607666,1120.168,662.5371,0.6503906,956.14954,752.78516,0.2927246,998.2949,723.9289,0.38061523,847.9004,635.944,0.83935547,869.042,587.87134,0.8618164,1047.793,599.6367,0.9165039,1029.6377,557.3174,0.79052734
411,1139.9551,759.71484,0.9506836,1005.416,692.84863,0.4572754,984.3594,615.33984,0.51708984,972.9907,543.4336,0.5751953,976.03125,446.8086,0.88378906,992.4297,406.8828,0.8535156,1001.0781,245.79492,0.4572754,1116.8828,740.52344,0.11859131,1120.168,662.5371,0.47314453,1014.35547,758.65234,0.36645508,1033.875,723.001,0.35327148,859.9587,638.5508,0.9277344,884.30225,590.3008,0.7729492,1085.5186,599.6367,0.6459961,1059.843,557.3174,0.89990234
