scorer,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145
bodyparts,snout tip,snout tip,snout tip,centre front,centre front,centre front,centre centre,centre centre,centre centre,centre back,centre back,centre back,anogenital region,anogenital region,anogenital region,base-of-tail,base-of-tail,base-of-tail,mid-tail,mid-tail,mid-tail,left ear,left ear,left ear,right ear,right ear,right ear,left front paw,left front paw,left front paw,right front paw,right front paw,right front paw,left back paw,left back paw,left back paw,left back knee,left back knee,left back knee,right back paw,right back paw,right back paw,right back knee,right back knee,right back knee
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,948.5259,703.6797,1.0,995.4546,653.85547,0.24194336,1052.3633,606.25,0.22229004,1034.6084,561.54297,0.5810547,1019.67993,481.76172,1.0,1024.5938,445.59277,0.80810547,1030.25,325.50586,0.6425781,1053.5166,676.02344,0.4794922,1052.7798,675.96826,0.765625,987.6233,627.8303,0.6020508,1002.2793,629.62305,0.5205078,991.3086,623.12305,0.099121094,1013.3877,607.62305,0.41259766,1117.9268,569.0664,0.9604492,1097.6758,552.1504,0.6010742
1,948.5259,703.6797,0.9345703,995.4546,653.85547,0.30297852,1052.3633,608.21094,0.2590332,1034.6084,565.0078,0.5522461,1019.67993,483.146,0.96435547,1024.5938,447.66016,0.9296875,1030.25,327.20898,0.66064453,1053.5166,676.73047,0.39379883,1052.7798,675.96826,0.66796875,992.0547,627.8303,0.44458008,1002.2793,629.62305,0.5102539,991.3086,623.12305,0.1394043,1013.3877,612.1406,0.45654297,1117.9268,592.5625,0.8286133,1097.6758,565.249,0.78808594
2,948.5259,703.6797,1.0,995.4546,653.85547,0.2849121,1052.3633,608.21094,0.3215332,1034.6084,565.0078,0.5385742,1019.67993,483.146,0.97265625,1024.5938,447.66016,0.8676758,1030.25,333.10742,0.57958984,1053.5166,677.4492,0.24499512,1052.7798,675.96826,0.65771484,992.0547,627.8303,0.44580078,1002.2793,629.62305,0.2939453,992.4551,623.12305,0.17468262,1013.3877,612.1406,0.63671875,1117.9268,607.03516,0.92529297,1097.6758,574.1289,0.8725586
3,941.25195,697.16406,0.99121094,993.334,647.5488,0.3701172,1038.5312,606.66406,0.3852539,1027.614,565.0078,0.6201172,1008.0508,483.146,0.7919922,1017.1953,447.66016,0.8745117,1025.8359,338.47363,0.6611328,1041.5195,677.4492,0.3215332,1041.7324,675.625,0.2368164,987.6233,621.125,0.42797852,999.625,620.83203,0.5024414,992.4551,615.4043,0.14526367,1013.3877,607.62305,0.43530273,1096.1133,607.03516,0.85791016,1080.4609,574.1289,0.8564453
4,934.834,686.16016,0.91796875,991.31836,647.5137,0.3071289,1034.4766,606.66406,0.31030273,1017.7324,564.7422,0.61035156,1004.8711,477.85547,0.8671875,1014.6758,447.37695,0.8388672,1024.793,338.47363,0.61865234,1028.9341,676.73047,0.2841797,1028.8584,675.2822,0.34594727,962.61914,612.9883,0.47216797,999.625,616.2031,0.46142578,991.3086,612.1897,0.15124512,1006.18164,602.7031,0.3022461,1079.8086,607.03516,0.90185547,1066.7383,574.1289,0.86328125
5,934.19727,673.3242,0.9375,991.31836,627.624,0.3154297,1034.4766,598.72656,0.28173828,1016.4258,560.37305,0.49902344,1002.9873,477.53125,0.8208008,1013.751,444.48438,0.8564453,1024.5781,338.47363,0.62939453,1019.20264,675.1094,0.31958008,1017.4551,674.20215,0.4267578,962.61914,604.896,0.47729492,999.625,604.15234,0.4885254,990.5742,602.0576,0.14355469,998.9219,584.53516,0.103149414,1079.8086,604.2844,1.0,1066.7383,570.8457,0.75634766
6,934.19727,673.3242,0.80322266,991.31836,617.0469,0.36450195,1031.5781,597.92676,0.26586914,1014.16406,555.0967,0.58691406,1002.9873,474.46973,0.8222656,1013.751,441.69922,0.8515625,1024.4453,326.14648,0.6640625,1007.6328,673.6426,0.16967773,1010.65234,674.20215,0.7011719,962.61914,592.9883,0.48242188,1007.0117,592.4824,0.42211914,989.3008,595.9706,0.10632324,998.9219,582.2715,0.10498047,1079.8086,598.6094,0.9355469,1066.7383,568.27734,0.85302734
7,934.19727,673.3242,0.9057617,1003.65625,617.0469,0.36376953,1031.5781,593.87695,0.22106934,1014.16406,553.32227,0.59814453,1002.9873,468.9463,0.7626953,1013.751,438.36328,0.84814453,1024.5781,325.83594,0.69628906,955.8789,643.3496,0.22509766,1010.65234,674.20215,0.6767578,968.5703,584.59375,0.33740234,1030.1191,592.4824,0.46118164,989.3008,595.9706,0.27075195,998.9219,575.584,0.2836914,1086.3809,593.8457,0.75878906,1075.0986,567.9844,0.8310547
