scorer,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145
8,655.4121,647.7422,0.7788086,744.84375,594.65625,0.25830078,786.5,566.1035,0.31811523,809.77734,503.8789,0.5805664,814.43945,410.50293,0.9370117,806.71484,373.67578,0.9399414,795.0073,270.92578,0.69189453,964.54297,290.9375,0.24865723,612.5166,638.1035,0.22241211,769.4414,591.6836,0.51660156,773.6377,602.8779,0.30664062,767.7656,567.07227,0.16052246,786.26953,521.87695,0.57421875,835.79395,596.7671,0.9057617,829.3955,552.66797,0.7294922
9,635.68604,647.7422,0.93066406,732.2219,598.3594,0.23376465,770.1387,572.6836,0.38427734,793.7871,506.8418,0.5126953,802.6553,420.2119,0.8623047,797.1465,385.2578,0.91503906,784.5137,284.46558,0.7192383,622.1914,377.89258,0.13842773,612.5166,638.1035,0.059906006,769.4414,603.54517,0.4177246,773.6377,607.66406,0.59277344,709.166,577.53125,0.5703125,749.7334,528.0254,0.71240234,835.79395,610.6924,0.9111328,829.3955,571.1123,0.7446289
10,627.3867,653.57715,0.7817383,724.77,598.3594,0.18054199,770.1387,572.6836,0.40649414,793.7871,517.4238,0.6088867,794.2822,431.62695,0.85839844,794.6494,396.014,0.8261719,783.63086,294.40625,0.7104492,509.20898,637.11816,0.047180176,612.5166,638.1035,0.13452148,769.4414,603.54517,0.3010254,772.7363,613.834,0.39404297,709.166,584.2031,0.16955566,749.7334,532.9209,0.60302734,835.79395,615.93555,0.7788086,831.6172,575.3379,0.76416016
11,621.5674,653.9961,0.92822266,724.77,605.18945,0.26342773,770.1387,580.96875,0.49316406,793.7871,530.7666,0.56689453,794.2822,444.28882,0.8334961,791.50195,403.8142,0.88134766,774.38086,309.208,0.7050781,557.4541,377.89258,0.04095459,612.5166,658.02734,0.054107666,755.1709,614.041,0.32983398,771.6333,627.5554,0.421875,709.166,591.0996,0.3310547,749.7334,553.2207,0.9760742,842.73145,624.66016,0.9453125,839.34766,578.00195,0.6923828
12,620.6753,655.46875,0.81884766,730.1992,606.2656,0.30126953,772.92334,586.0156,0.30297852,794.9824,541.0078,0.69091797,794.07324,450.84473,0.90771484,786.8242,414.4121,0.8339844,772.8506,317.44043,0.7583008,557.4541,608.83984,0.068481445,630.7422,658.02734,0.061187744,765.91016,614.041,0.40673828,771.6333,627.5554,0.48120117,706.0039,591.27344,0.44262695,745.81836,562.0078,0.74609375,859.1665,629.7119,0.70703125,850.52344,585.9043,0.7192383
13,620.6753,672.6367,0.98339844,730.44824,620.2678,0.36328125,782.33984,591.2578,0.40576172,798.7012,544.709,0.7319336,794.07324,461.65625,0.7807617,786.7041,422.30078,0.90722656,771.2163,323.9182,0.7246094,622.1914,608.83984,0.12371826,632.96094,681.2344,0.09844971,765.91016,630.3672,0.5522461,769.81055,632.6211,0.39160156,729.92773,596.6763,0.6669922,766.8594,562.7549,1.0,863.6094,634.69434,0.9213867,853.34766,588.8701,0.8383789
14,620.6753,672.6367,0.9760742,730.1992,627.916,0.24438477,784.52734,594.15137,0.390625,800.2637,545.95703,0.82714844,794.56445,461.65625,0.87939453,786.8242,424.82812,0.9033203,771.2163,324.76416,0.7182617,557.4541,607.56445,0.09509277,637.35547,685.78125,0.081726074,755.1709,630.3672,0.34838867,768.0664,632.6211,0.48999023,733.91797,600.3789,0.6269531,767.0039,567.8613,1.0,865.71875,634.69434,0.89453125,855.39453,588.96875,0.8442383
15,622.86523,672.6367,0.99902344,730.1992,627.916,0.2980957,787.9293,596.72266,0.42163086,804.51465,546.2178,0.6386719,801.4961,461.65625,0.89746094,791.50195,426.6748,0.93652344,772.8506,324.97217,0.7006836,660.53564,553.7754,0.052886963,637.35547,685.78125,0.078552246,755.1709,630.3672,0.38354492,764.7085,644.6509,0.5,733.91797,600.3789,0.5263672,767.375,567.8613,1.0,866.36523,634.69434,0.85253906,858.5176,589.46387,0.8105469
16,624.7422,669.2803,1.0,730.1992,627.916,0.4868164,787.9293,600.0547,0.33496094,811.0571,546.2178,0.58203125,804.4812,461.16797,0.98779297,794.8447,426.6748,0.86083984,775.11914,324.97217,0.66015625,662.52344,564.7993,0.24243164,664.8262,681.2344,0.17553711,738.3076,630.3672,0.36767578,764.7085,644.6509,0.45874023,760.39844,604.77344,0.6069336,784.8379,570.5,0.8691406,878.67773,634.59766,0.90722656,870.5801,588.96875,0.765625
17,628.0491,649.5137,1.0,730.44824,627.916,0.47607422,797.9922,600.0547,0.36987305,823.9531,546.2178,0.6542969,817.41016,460.0771,0.97265625,805.5508,426.6748,0.9267578,782.65625,324.76416,0.70166016,662.52344,562.3154,0.07080078,668.4258,665.0,0.067871094,738.3076,602.61523,0.30639648,764.7085,632.6211,0.36523438,780.6289,604.77344,0.51660156,800.2383,570.5,0.83203125,890.1387,628.30005,0.9501953,877.8467,588.8701,0.7001953
18,643.0493,648.7168,0.9321289,740.91895,622.1953,0.2619629,814.77344,600.0547,0.28759766,835.20996,542.1953,0.6479492,830.15625,453.82715,0.9760742,814.9258,421.61133,0.8745117,790.0117,323.86096,0.58154297,665.4531,558.8828,0.8251953,678.5039,564.6719,0.1862793,726.0879,569.9219,0.3869629,764.7085,630.40234,0.38134766,799.4414,604.77344,0.3203125,818.13574,570.5,0.6381836,900.5029,627.4834,0.9663086,888.4453,585.4121,0.56640625
19,658.0215,640.1875,0.83740234,755.47363,613.208,0.22009277,833.78906,583.60547,0.28979492,842.0752,535.81445,0.5761719,836.17395,446.9922,0.93066406,820.52344,416.23633,0.84277344,794.6123,319.24414,0.5932617,667.20215,558.8828,0.9838867,678.5039,564.10156,0.20080566,738.3076,580.4431,0.5234375,775.6504,614.7637,0.44970703,801.375,593.03906,0.48339844,820.76807,553.33594,0.78125,909.31836,621.0508,0.98291016,896.9844,579.05273,0.89697266
20,680.39453,640.1875,0.7578125,756.76953,609.3379,0.49951172,838.18164,580.8511,0.14001465,854.5957,530.7949,0.5683594,848.77344,446.51758,0.890625,831.90234,416.0078,0.8222656,806.01953,317.64844,0.6542969,669.3496,558.8828,0.83984375,678.5039,557.9551,0.10522461,766.41797,580.4431,0.52441406,814.3926,602.35547,0.4321289,811.58496,588.1637,0.26464844,836.8325,547.6389,0.6958008,917.7422,618.9424,0.9506836,911.5762,576.31055,0.82666016
21,699.0054,640.1875,0.68603516,769.0625,609.3379,0.38208008,843.08594,571.4844,0.2163086,866.6963,529.9453,0.5913086,861.90137,443.80127,0.93603516,842.93164,414.33398,0.78808594,816.3867,316.56885,0.6582031,680.9531,556.8047,0.6503906,683.0171,557.9551,0.18896484,775.8594,580.4431,0.8173828,819.9641,602.35547,0.80859375,824.6426,567.41406,0.24682617,850.4531,541.05176,0.7128906,932.1461,615.5078,0.91845703,920.3281,573.6875,0.9199219
22,717.792,645.98535,0.7416992,786.57324,609.3379,0.39013672,846.8594,571.4844,0.36645508,878.1797,528.82227,0.42578125,876.18176,441.20703,0.9746094,854.5332,410.09082,0.8330078,828.333,309.41797,0.6538086,695.5625,556.8047,0.640625,697.8574,557.9551,0.29223633,801.91406,580.4431,0.65527344,831.21484,602.35547,0.7060547,827.7031,524.41675,0.6616211,860.66406,508.6958,0.59765625,950.3203,608.5156,0.9296875,937.4297,562.85254,1.0
23,727.9531,660.5654,0.82910156,809.3281,612.7368,0.28271484,857.7051,571.4844,0.35131836,891.3789,528.82227,0.5097656,885.04785,436.20776,0.9628906,864.7344,407.9336,0.8129883,838.3281,308.85156,0.59814453,714.96094,556.8047,0.66015625,717.46484,558.4844,0.26538086,852.77734,606.4492,0.9135742,861.80566,623.83203,0.88720703,834.16016,524.41675,0.76123047,867.6914,508.6958,0.6611328,963.8202,604.0972,0.9267578,953.0781,554.10156,0.9448242
24,749.8701,688.7461,0.9770508,841.12695,618.04297,0.29467773,857.7051,571.4844,0.43652344,901.54004,526.34375,0.5107422,893.7471,436.02615,0.8178711,871.7754,407.9336,0.76904297,845.8418,306.6836,0.6713867,731.3076,571.7788,0.6357422,740.2422,566.9375,0.11468506,886.41406,622.5508,0.44506836,891.1494,637.34375,0.30493164,853.2158,524.41675,0.64501953,879.78516,508.6958,0.76464844,973.79004,604.0972,0.78027344,962.3906,552.6289,1.0
25,766.0625,729.9551,1.0,845.1953,639.60547,0.43823242,870.4785,575.04297,0.19555664,919.9961,528.82227,0.42358398,897.09766,436.02615,0.7998047,873.7246,407.9336,0.7583008,849.8672,306.6836,0.6694336,743.1094,597.6338,0.6582031,893.2588,659.4453,0.07952881,892.7036,628.2101,0.47583008,891.9698,661.3916,0.5698242,877.3828,552.8789,0.48217773,897.4961,524.7261,0.71435547,979.49854,601.7422,0.76123047,971.2095,549.8701,1.0
26,791.97656,760.40625,1.0,869.95996,648.4414,0.61279297,870.4785,575.04297,0.14648438,924.959,530.125,0.36938477,900.13184,436.20776,0.8095703,880.6289,408.30664,0.7783203,858.541,306.6836,0.6928711,759.11914,628.14526,0.7236328,921.8711,664.6953,0.111816406,914.20703,642.07715,0.3544922,908.14417,661.3916,0.6303711,895.90234,591.37695,0.46606445,907.75745,548.4104,0.6147461,982.66016,601.7422,0.7705078,977.6992,549.8701,0.88916016
27,818.28516,778.4883,0.9165039,869.95996,658.0342,0.46313477,885.3574,579.6631,0.12188721,924.959,533.3203,0.60498047,900.7749,441.53125,0.87939453,882.0449,411.52637,0.82128906,860.6797,307.20068,0.7036133,774.4883,651.9592,0.9091797,921.8711,664.6953,0.12298584,914.20703,648.41016,0.3515625,918.71094,662.64844,0.6254883,895.90234,607.3203,0.57910156,907.75745,563.4214,0.7192383,1003.0127,599.4844,0.8774414,984.625,549.29297,0.8149414
28,818.9336,778.4883,0.859375,880.08594,664.9199,0.4074707,885.3574,593.60156,0.14550781,933.8594,533.3203,0.82958984,902.8613,443.11377,0.8203125,884.1084,414.97656,0.8334961,864.0547,308.25513,0.68896484,786.6914,651.9592,0.8276367,921.8711,664.6953,0.11669922,914.20703,649.96484,0.5527344,918.71094,662.96484,0.8588867,895.90234,611.57227,0.61621094,907.75745,568.39844,0.6611328,1019.4136,598.24023,0.93408203,991.334,549.29297,0.80126953
29,824.9297,778.4883,0.89160156,885.27637,676.96436,0.24597168,915.08105,607.6719,0.3942871,924.959,533.91406,0.8642578,903.88086,446.27148,0.8520508,889.11523,414.97656,0.91064453,868.4502,308.25513,0.66845703,791.7754,651.9592,0.87939453,803.97034,651.22656,0.13110352,889.45703,659.3711,0.2578125,918.71094,662.96484,0.50878906,883.41504,611.87604,0.9013672,893.84863,573.82715,0.8095703,1019.4136,581.9053,0.6777344,991.334,548.7588,0.69189453
30,829.66797,778.958,0.9951172,885.27637,678.71484,0.6230469,915.08105,611.4419,0.43481445,922.92285,535.0625,0.7817383,903.88086,446.27148,0.86816406,889.11523,415.70703,0.8408203,875.90625,308.75146,0.6796875,791.8633,655.4707,0.96533203,803.97034,650.32715,0.19689941,883.4883,703.35156,0.6875,904.52344,708.3137,0.8828125,880.8633,614.68164,0.84277344,887.27734,574.7656,0.99560547,1019.4136,581.9053,1.0,991.334,549.29297,0.87060547
31,837.208,772.65137,0.9291992,879.98047,682.8594,0.5888672,915.08105,611.4419,0.5698242,922.15137,533.3203,0.7163086,900.7749,445.4082,0.79003906,889.11523,415.8086,0.95410156,879.83984,308.81494,0.7246094,791.8633,650.3047,0.6347656,792.5918,649.98047,0.24926758,873.3125,712.62305,0.57958984,897.46094,713.1211,0.71875,863.1504,611.87604,0.8535156,875.74097,573.82715,0.96972656,1003.0962,576.0742,0.8955078,987.3179,535.3594,0.95947266
32,843.8965,768.30273,0.9814453,879.98047,678.71484,0.7167969,896.65234,610.16895,0.71875,893.5791,530.34375,0.58691406,889.1328,444.854,0.8071289,899.12744,414.97656,0.9189453,881.87695,308.81494,0.76416016,804.386,650.11035,0.109069824,803.97034,248.0332,0.11834717,867.52686,712.62305,0.7519531,896.25977,713.1211,1.0,805.9453,611.57227,0.61279297,826.3408,568.39844,0.7919922,995.0464,574.4453,0.8676758,969.9004,533.5469,0.9213867
33,851.25684,748.96094,0.75146484,874.59863,678.71484,0.53027344,872.49805,610.16895,0.50390625,869.1406,525.82324,0.3527832,879.2617,444.854,0.7451172,885.8623,414.875,0.88183594,880.64844,308.00006,0.6855469,850.9961,311.1172,0.0947876,944.41406,248.0332,0.13537598,861.35254,712.62305,0.4086914,884.4021,713.1211,0.57666016,762.96387,585.66016,0.7573242,792.63086,549.08105,0.7060547,920.29297,574.4453,0.0847168,899.3779,522.12695,0.28637695
34,872.91016,713.6094,0.24536133,874.59863,649.21094,0.49169922,870.85156,594.02344,0.1418457,866.2471,516.9053,0.122558594,871.6875,438.0254,0.69091797,880.46875,406.53125,0.85546875,879.83984,295.40625,0.7036133,850.9961,311.1172,0.09576416,1016.9785,193.5664,0.1505127,855.2969,699.15283,0.4777832,884.4021,698.12305,0.73779297,758.5801,585.66016,0.63378906,790.8262,549.08105,0.76708984,920.29297,565.01953,0.124694824,899.3779,522.12695,0.31567383
35,877.9375,713.6094,0.13513184,871.0078,649.21094,0.6274414,865.77344,589.0781,0.5390625,862.90625,516.1426,0.6274414,855.4453,436.8086,0.6201172,871.58594,397.12695,0.86816406,880.64844,287.31445,0.5488281,951.6113,311.1172,0.08331299,951.65234,248.0332,0.05001831,845.65234,672.03906,0.5493164,870.20703,698.12305,0.59277344,755.58594,573.3379,0.7314453,785.21484,543.8418,0.77978516,912.7012,565.01953,0.61865234,899.3779,522.12695,0.8173828
36,885.0469,713.6094,0.22302246,871.0078,649.21094,0.61328125,857.8047,589.0781,0.55908203,849.59766,516.1426,0.65625,854.89453,428.4817,0.89404297,871.58594,397.12695,0.83251953,884.73047,283.57422,0.5878906,951.6113,311.1172,0.046813965,968.95703,545.97266,0.19787598,842.34375,671.8965,0.6152344,870.20703,698.12305,0.61083984,755.58594,575.89453,0.7705078,772.1919,536.9199,0.75390625,912.7012,565.01953,0.5175781,899.3779,535.5547,0.8857422
37,893.91406,747.3174,0.80859375,862.5039,648.5117,0.7236328,854.3047,589.0781,0.61816406,848.2539,515.1299,0.5161133,851.6687,427.7893,0.8388672,868.9712,395.24805,0.82714844,883.48145,283.57422,0.6308594,951.6113,587.58325,0.18457031,968.95703,642.54395,0.5498047,816.6758,660.688,0.63427734,870.20703,688.21875,0.5,749.5322,585.66016,0.8745117,771.3721,543.8418,0.80029297,912.7012,583.2461,0.74609375,899.3779,546.751,0.7714844
38,912.63086,748.53076,0.7832031,855.8711,648.5117,0.36694336,853.2002,589.0781,0.3852539,848.2539,511.9297,0.5522461,851.6687,427.7893,0.6972656,871.58594,397.12695,0.8149414,884.73047,283.57422,0.6279297,810.64746,632.51953,0.14208984,979.376,642.54395,0.67871094,816.6758,654.6133,0.43310547,858.4414,688.21875,0.38745117,749.5322,592.5762,0.7402344,771.3721,549.78906,0.73583984,897.26953,586.67285,0.6386719,885.1455,546.98535,0.69189453
39,927.00195,754.0801,0.9511719,855.8711,645.1787,0.32861328,853.2002,588.459,0.38916016,848.81055,511.9297,0.5541992,854.02344,427.7893,0.6875,874.1797,397.7461,0.84814453,887.48047,290.6748,0.6098633,822.58984,639.98047,0.33032227,979.376,645.2627,0.7246094,816.6758,641.4336,0.34106445,857.5039,679.0781,0.41479492,749.5322,592.5762,0.5883789,771.3721,549.78906,0.7866211,897.26953,587.3628,0.89453125,885.07715,551.5078,0.6640625
40,929.7383,754.0801,0.9316406,855.8711,645.1787,0.48413086,853.2002,596.0369,0.39575195,848.81055,511.9297,0.6123047,854.89453,428.5952,0.5800781,876.67285,400.96094,0.7885742,889.3867,291.58105,0.5917969,822.58984,639.9668,0.14318848,984.34766,645.2627,0.6669922,816.81836,641.4336,0.5029297,854.7539,670.2168,0.43579102,759.96484,596.5425,0.7705078,783.875,556.7173,0.77197266,889.1914,590.63086,0.8544922,879.3418,555.65796,0.7133789
41,937.03906,753.7051,0.9135742,856.4453,645.1787,0.2709961,855.0039,596.0369,0.33862305,857.08203,517.1504,0.5878906,868.70996,433.16602,0.84033203,886.2031,404.917,0.8618164,895.51953,294.0957,0.68408203,846.9336,639.98047,0.16418457,987.3789,642.54395,0.5180664,824.69336,641.4336,0.44262695,850.67285,660.7822,0.48486328,770.44336,598.78906,0.84472656,792.67773,559.8281,0.6948242,891.8546,595.69385,0.7734375,880.1074,557.8096,0.70996094
